Price,Mileage(miles),Registration_Year,Fuel type,Body type,Engine,Gearbox,Doors,Seats,Emission Class
24770,16864,4,Petrol Plug-in Hybrid,Saloon,1.6,Automatic,4.0,5.0,Euro 6
5190,80786,15,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
10000,41085,8,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 6
2495,77000,15,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
4725,106408,13,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
6949,34960,10,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
4195,121000,24,Petrol,Convertible,4.3,Automatic,2.0,4.0,Euro 3
2490,42800,18,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
7988,35912,8,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
7499,59300,9,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
3950,100200,18,Petrol,Saloon,2.5,Automatic,4.0,5.0,Euro 4
13995,52000,7,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 6
4995,197790,12,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 5
10000,90000,18,Petrol,Coupe,5.5,Automatic,2.0,4.0,Euro 4
3795,62500,18,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
7950,89484,13,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 5
1895,87100,20,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
4990,67000,11,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
16880,64806,9,Diesel,Coupe,2.1,Automatic,2.0,4.0,Euro 6
7995,41000,13,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
14450,18150,5,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
6995,93500,11,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
5495,68000,12,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 5
8195,74670,8,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
6319,121709,11,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
5999,52180,7,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6
12790,50000,7,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
1895,87100,20,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
3750,71700,13,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
7489,60000,13,Diesel,Hatchback,2.0,Automatic,3.0,4.0,Euro 5
1600,94835,23,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4
1795,66790,12,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
6940,64548,10,Diesel,SUV,1.7,Manual,5.0,5.0,Euro 5
6399,92016,11,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 5
2399,106420,23,Petrol,Hatchback,1.8,Manual,3.0,5.0,Euro 3
15350,17495,8,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6
15970,57839,6,Diesel,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
1895,87100,20,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
3195,28408,20,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4
8995,103200,11,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 5
8105,112000,16,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4
20500,25162,4,Petrol Hybrid,SUV,1.6,Manual,5.0,5.0,Euro 6
9995,86000,10,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 5
4040,120635,12,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
6995,146000,11,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 5
18855,33225,5,Diesel,Estate,1.5,Automatic,5.0,5.0,Euro 6
7400,60438,13,Petrol,Hatchback,1.3,Automatic,5.0,5.0,Euro 5
2250,52200,18,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
3995,87986,15,Petrol,Convertible,1.2,Manual,2.0,4.0,Euro 5
10970,91000,6,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6
3495,86000,14,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
4999,56355,11,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
3450,93752,13,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5
6995,69000,9,Petrol,Estate,1.0,Manual,5.0,5.0,Euro 6
14500,42962,6,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 6
1750,110000,23,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 3
3850,77000,13,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
3850,70000,9,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 6
4495,50000,11,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
1595,84000,17,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4
1795,111741,15,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4
16555,68603,8,Diesel,Coupe,2.0,Automatic,2.0,4.0,Euro 6
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
2190,50668,17,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1995,85207,14,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 5
1995,92741,16,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
3495,114741,12,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 5
3750,115000,13,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
3495,94741,10,Diesel,SUV,1.4,Manual,5.0,5.0,Euro 5
1995,100741,14,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 4
1950,173006,20,Diesel,Coupe,2.0,Manual,2.0,5.0,Euro 4
4250,78033,10,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
1495,118741,15,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 4
2795,57827,18,Petrol,Hatchback,2.0,Manual,5.0,5.0,Euro 4
1795,87742,18,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
4500,75474,11,Diesel,Hatchback,1.3,Manual,3.0,5.0,Euro 5
1145,134000,23,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 3
3700,60000,14,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
4995,87650,12,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 5
2750,65300,14,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
4750,71569,11,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
5000,97300,8,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6
2495,135000,18,Diesel,Estate,2.1,Automatic,5.0,5.0,Euro 4
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
11890,49908,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
1895,154000,17,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 4
6195,99094,7,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
2199,79500,16,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4
3690,179000,13,Diesel,Hatchback,2.0,Manual,3.0,4.0,Euro 5
4000,98159,12,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
4700,128386,10,Diesel,Hatchback,1.6,Manual,3.0,5.0,Euro 5
3990,124568,15,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
5990,65000,16,Petrol,Hatchback,2.0,Manual,3.0,5.0,Euro 4
4250,78033,10,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
11890,49908,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
3250,106500,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
5290,92148,15,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 4
1645,94000,20,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
6929,79814,12,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
3750,88000,17,Petrol,Convertible,1.8,Manual,2.0,4.0,Euro 4
4000,88000,11,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
2490,72000,15,Petrol,MPV,1.6,Manual,5.0,5.0,Euro 5
4000,107000,12,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
11995,57952,6,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 6
6495,74434,8,Petrol,Hatchback,1.1,Manual,5.0,5.0,Euro 6
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
2275,100969,16,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 4
2499,135785,15,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2690,123000,14,Diesel,Hatchback,2.2,Manual,5.0,5.0,Euro 4
3495,136000,14,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
6490,76589,11,Diesel,SUV,1.8,Manual,5.0,5.0,Euro 5
3590,100116,15,Diesel,Coupe,2.0,Manual,2.0,4.0,Euro 5
2190,56000,15,Petrol,Hatchback,1.0,Manual,3.0,4.0,Euro 4
6500,77009,8,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
1695,57170,14,Petrol,Hatchback,1.2,Manual,5.0,4.0,Euro 4
4250,78033,10,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
16049,11500,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
6495,80000,13,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
5999,116443,14,Petrol,MPV,1.4,Manual,5.0,7.0,Euro 5
7990,112000,10,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
2300,91000,16,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4
2990,103099,15,Petrol,SUV,1.3,Manual,5.0,5.0,Euro 4
3990,79547,11,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
6995,37000,14,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
3990,97000,14,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
1495,73091,24,Petrol,Saloon,2.0,Manual,4.0,5.0,Euro 4
5995,82156,17,Petrol,Hatchback,2.5,Manual,5.0,5.0,Euro 4
4250,78033,10,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
15970,11500,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
15970,11500,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
1999,114299,18,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 4
1785,110000,17,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4
8795,58000,10,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 5
2900,69000,15,Petrol,MPV,1.4,Manual,5.0,5.0,Euro 5
12802,42349,4,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
5495,49000,12,Petrol,Convertible,1.6,Manual,2.0,5.0,Euro 5
3195,82000,13,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
7130,52200,7,Petrol,Hatchback,1.1,Manual,3.0,5.0,Euro 6
4800,96723,18,Petrol,Hatchback,2.3,Manual,5.0,5.0,Euro 4
2995,89999,14,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 5
11890,49908,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
2495,140741,17,Diesel,Convertible,2.0,Manual,2.0,4.0,Euro 4
5495,22286,14,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
6550,82000,11,Diesel,Saloon,2.2,Manual,4.0,5.0,Euro 6
7895,114883,8,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6
6850,94600,10,Petrol,Hatchback,1.0,Automatic,5.0,5.0,Euro 6
6790,76466,10,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
4800,63000,14,Petrol,Hatchback,1.0,Automatic,5.0,4.0,Euro 5
1950,62700,13,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
7990,50000,11,Diesel,MPV,1.6,Manual,5.0,7.0,Euro 5
6995,87000,15,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 4
6495,74434,8,Petrol,Hatchback,1.1,Manual,5.0,5.0,Euro 6
11890,49908,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
6995,57978,12,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
6495,122000,10,Diesel,Coupe,2.1,Automatic,2.0,4.0,Euro 5
7050,98700,10,Diesel,Hatchback,1.6,Automatic,5.0,5.0,Euro 6
5695,69036,13,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5
5990,118000,10,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
6290,69000,17,Petrol,Hatchback,2.0,Automatic,3.0,4.0,Euro 4
7750,28500,10,Diesel,MPV,1.3,Manual,5.0,5.0,Euro 6
6495,96000,12,Diesel,Coupe,2.0,Automatic,3.0,4.0,Euro 5
2995,162753,13,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
10995,31700,12,Petrol,Hatchback,1.2,Automatic,3.0,4.0,Euro 5
4300,34000,7,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
5195,86069,14,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5
4950,61000,12,Petrol,MPV,1.0,Manual,5.0,5.0,Euro 5
4295,116275,17,Diesel,Convertible,3.0,Automatic,2.0,4.0,Euro 4
4595,101971,10,Diesel,Hatchback,1.3,Manual,5.0,5.0,Euro 6
3999,93379,12,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 5
2490,119785,16,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 4
11295,35340,8,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
1495,120741,17,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
11000,45462,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
3575,95000,20,Petrol,Convertible,2.0,Automatic,2.0,4.0,Euro 4
3990,65323,10,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
3990,69218,14,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5
3600,74000,13,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
9100,101131,10,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
4995,89999,12,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
5425,82000,12,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 5
4495,96967,11,Petrol,Hatchback,1.1,Manual,5.0,5.0,Euro 5
2995,89999,14,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 5
11000,45462,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
2290,59030,14,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 4
5790,128000,11,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
1995,189988,20,Diesel,Saloon,3.2,Automatic,4.0,5.0,Euro 3
6850,152584,9,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 6
13450,19539,6,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
6000,87018,11,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
7990,78000,8,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 6
5100,76000,10,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 5
6250,80000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
15970,11500,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
6250,80000,10,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
3990,97000,14,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
8995,73000,11,Diesel,Saloon,2.1,Automatic,4.0,5.0,Euro 5
5450,64156,10,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
1995,57213,14,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
2750,117221,12,Diesel,Estate,2.0,Automatic,5.0,5.0,Euro 5
4500,67000,15,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
6995,84000,17,Petrol,Coupe,3.0,Automatic,2.0,4.0,Euro 4
3995,59000,15,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 5
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
17670,14385,4,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
10795,52188,6,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
13500,44000,9,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 6
6490,115258,16,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 4
5690,53407,11,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5
1995,108741,14,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
10995,82609,10,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
2490,70679,15,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 5
5999,91474,12,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5
6850,152584,9,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 6
1850,105472,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
17670,14385,4,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
3500,44360,15,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
3500,97900,16,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 4
7250,66000,12,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
1995,97741,14,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 5
4995,102412,9,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 6
5000,47400,12,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 5
5495,68084,10,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
5000,75300,9,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
2495,135000,18,Diesel,Estate,2.1,Automatic,5.0,5.0,Euro 4
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
5475,49812,11,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
3750,121000,16,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 4
6250,41440,11,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5
4000,83000,19,Petrol,Saloon,4.8,Automatic,4.0,5.0,Euro 4
16000,66000,17,Petrol,Coupe,4.2,Automatic,2.0,4.0,Euro 4
6495,41046,9,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6
3375,86327,14,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5
7750,28500,10,Diesel,MPV,1.3,Manual,5.0,5.0,Euro 6
4000,26994,17,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4
1850,105472,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
11890,49908,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
7999,56425,8,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
5950,49430,11,Petrol,Hatchback,1.2,Manual,5.0,4.0,Euro 5
6990,94000,10,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 6
5500,45000,12,Petrol,Estate,1.6,Manual,5.0,5.0,Euro 5
4490,86000,11,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5
6250,87000,14,Diesel,Convertible,2.0,Manual,2.0,4.0,Euro 5
7295,102465,13,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 5
4995,89999,12,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
5600,49000,16,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 4
5995,71582,10,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 6
2495,135000,18,Diesel,Estate,2.1,Automatic,5.0,5.0,Euro 4
11890,49908,4,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
17500,36774,5,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 6
8125,114288,7,Diesel,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
1995,46908,18,Petrol,MPV,1.2,Manual,5.0,5.0,Euro 4
8990,67000,11,Petrol,Convertible,1.4,Manual,2.0,4.0,Euro 6
5495,105000,11,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
5975,94777,10,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
9350,92330,5,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
10990,48000,10,Diesel,Hatchback,1.6,Automatic,3.0,5.0,Euro 6
4000,73000,14,Diesel,MPV,1.5,Automatic,5.0,7.0,Euro 5
16555,68603,8,Diesel,Coupe,2.0,Automatic,2.0,4.0,Euro 6
7495,58601,12,Diesel,Hatchback,2.0,Manual,3.0,5.0,Euro 5
1450,90100,23,Petrol,Hatchback,2.0,Manual,3.0,4.0,Euro 4
4995,71500,13,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5
3495,87741,12,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 5
6850,94600,10,Petrol,Hatchback,1.0,Automatic,5.0,5.0,Euro 6
4290,76507,12,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 5
7499,59300,9,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
4995,93000,21,Petrol,Hatchback,2.0,Manual,3.0,5.0,Euro 3
1850,105472,16,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4
11000,45462,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
2590,115000,15,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
6695,35814,9,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
12995,49938,9,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6
4700,69000,12,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
6950,96000,11,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 6
4250,49000,14,Diesel,MPV,1.6,Manual,5.0,5.0,Euro 5
6690,54956,10,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6
5995,85592,9,Diesel,Hatchback,1.5,Manual,3.0,4.0,Euro 6
11795,22000,6,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 6
1795,110000,19,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
17599,26607,6,Petrol,Coupe,1.5,Automatic,2.0,4.0,Euro 6
7999,88000,14,Diesel,SUV,3.0,Automatic,5.0,5.0,Euro 5
5500,78900,9,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 6
2800,96024,14,Diesel,Convertible,2.0,Manual,2.0,4.0,Euro 5
2995,174500,19,Diesel,SUV,2.4,Automatic,5.0,7.0,Euro 4
14861,81933,11,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 5
6495,79004,10,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 6
9495,49482,8,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
18450,44000,8,Diesel,Coupe,2.1,Automatic,2.0,4.0,Euro 6
14990,45774,5,Petrol,SUV,1.3,Automatic,5.0,5.0,Euro 6
11000,45462,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
7475,96765,8,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
6595,22000,9,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6
13950,35843,5,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
8490,94814,8,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 6
10995,105000,11,Diesel,Convertible,3.0,Automatic,2.0,4.0,Euro 6
3995,86897,13,Diesel,SUV,2.0,Manual,5.0,5.0,Euro 5
8490,142263,7,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 6
7799,29740,10,Petrol,Hatchback,0.9,Manual,5.0,5.0,Euro 5
6495,74434,8,Petrol,Hatchback,1.1,Manual,5.0,5.0,Euro 6
17670,14385,4,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
10700,16420,6,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 6
6495,60394,9,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6
5250,76238,9,Diesel,Hatchback,1.2,Manual,5.0,5.0,Euro 6
10999,56552,8,Diesel,SUV,2.0,Manual,3.0,4.0,Euro 5
3000,58000,11,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 5
8995,65847,12,Diesel,Saloon,2.2,Automatic,4.0,5.0,Euro 5
7150,33585,11,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5
2499,138930,15,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 4
1795,110000,19,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4
13000,51179,6,Petrol Hybrid,Hatchback,1.5,Automatic,5.0,5.0,Euro 6
17670,14385,4,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
4950,91000,12,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
6295,78000,15,Diesel,MPV,1.6,Manual,5.0,7.0,Euro 5
6995,122000,8,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 6
9795,50433,6,Petrol,SUV,1.2,Manual,5.0,5.0,Euro 6
7995,42000,11,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5
5750,95330,12,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5
12395,53944,8,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6
6850,120366,10,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 6
4300,71000,13,Petrol,Estate,1.6,Manual,5.0,5.0,Euro 5
4000,73000,14,Diesel,MPV,1.5,Automatic,5.0,7.0,Euro 5
17670,14385,4,Petrol,SUV,1.0,Manual,5.0,5.0,Euro 6
11000,45462,6,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6
15990,67000,7,Petrol,Convertible,2.0,Manual,2.0,4.0,Euro 6
15995,53634,7,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 6
4500,71000,13,Diesel,Hatchback,1.4,Automatic,5.0,5.0,Euro 5
12995,59879,12,Petrol,Saloon,2.0,Automatic,4.0,5.0,Euro 5
2750,79315,14,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4
1795,110000,19,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4
